,0
title,Hyundai updates Santro with BSVI-compliant engine and a new variant
datetime,2020-01-10 10:44:00+00:00
description,"The Korean automobile manufacturer has increased the price of the BSVI Santro by Rs 22,000 to Rs 28,000, depending on the trim level."
content,"Hyundai is working on updating its existing lineup in the Indian market with BSVI-compliant powertrains. Recently the company updated the Santro hatchback while adding a new trim level.The Korean automobile manufacturer has increased the price of the BSVI Santro by Rs 22,000 to Rs 28,000, depending on the trim level. It is also offering the top Asta variant with a fully automatic gearbox.  The BSVI Santro now has a price range of Rs 4.57 lakh to Rs 6.25 lakh (ex-showroom).The Santro carries forward its 1.1-litre naturally aspirated petrol engine which makes 69 PS of maximum power and 99 Nm of peak torque. It is offered with either a 5-speed manual or an AMT gearbox.Hyundai has equipped the hatchback with a 7-inch touchscreen infotainment system with phone app connectivity, a reverse camera, rear AC vents, and steering-mounted audio controls. It also gets driver and passenger airbags, front seatbelt pretensioners, and ABS with EBD."
,0
title,MyGate aims at 10-fold growth in user base in 2020
datetime,2020-01-10 15:37:00+00:00
description,"""At present, we are managing two million check-ins every day and aiming at 20 million by end of 2020. The revenue will also increase in tandem with the expansion,"" MyGate CEO and co-founder Vijay Arisetty said."
content,"Mobile-based security solutions provider MyGate is aiming at 10-fold growth in user base in 2020 as the startup firm has embarked on an ambitious expansion plan, a company official said.With its services, the firm enables homeowners and residents of gated premises to monitor and control entries and exits of their visitors and is currently operating in 14 cities across the country, the official said.""At present, we are managing two million check-ins every day and aiming at 20 million by end of 2020. The revenue will also increase in tandem with the expansion,"" MyGate CEO and co-founder Vijay Arisetty said.The company will expand its footprint to 12 more cities across the country with a focus on the east, he said, adding that it started providing services at the IIM-Calcutta. After Cuttack and Raipur, the firm will expand its services in Bhubaneswar, Guwahati and Rachi, he said.In the eastern part of the country, the company is planning to secure 8 lakh homes across 2,100 gated communities by 2020, Arisetty said.""We are charging Rs 20 per month from a user and do not propose to increase it in the coming months, though the company is targeting a 10-fold growth in user base,"" he said.The firm has raised a 'Series B' funding of USD 56 million from the Chinese internet giant Tencent Holdings, US- based JS Capital, Tiger Global Management, besides the existing investor Prime Venture Partners."
,0
title,PPP medical colleges — NITI Aayog's plan to address shortage of doctors
datetime,2020-01-12 13:16:00+00:00
description,"NITI Aayog has said that the proposed plan is to bring private capital to setup medical colleges and privatise operations, and management of the associated district hospital is to address shortage of qualified doctors"
content,"Government policy think tank NITI Aayog’s proposed draft scheme to link new or existing private medical colleges with district public hospital under public private partnership (PPP), to address the shortage of doctors is out.The think tank will be conducting a stakeholders' meet on January 21 for further consultations.""The said Concession Agreement has been developed based on the international best practices, and similar PPP arrangements that are operative in the States of Gujarat and Karnataka. Under this envisioned model, the Concessionaire shall design, build, finance, operate and maintain the medical college and also upgrade, operate and maintain the associated District Hospital with a minimum annual student intake of 150 MBBS seats,"" NITI Aayog said in the draft posted on its website.The Aayog has said that the proposed plan is to bring private capital to setup medical colleges and privatise operations, and management of the associated district hospital is to address shortage of qualified doctors.India has around 9.2 lakh doctors in active service, with one doctor for every 1,457 people as per the country's current population estimate of 1.35 billion. The World Health Organisation (WHO) recommends one doctors for every 1,000 people.""It is practically not possible for the Central or state the government to bridge the gaps in the medical education with their limited resources and finances. This necessitates formulating a PPP model by combining the strengths of public and private sectors. Accordingly, a scheme to link new and/or existing Private Medical Colleges with functional District Hospitals through PPP would augment medical seats and also rationalise the costs of medical education,"" NITI Aayog said.The scheme can be extended to 734 district hospitals across India.Scheme highlightsThe draft concessionaire agreement suggests that a private entity registered under the Companies Act, 2013, would get the contract and implements the scheme.The concession period is for 60 years. The proposed concessionaire agreement hands over land and all assets of the district hospital to the concessionaire for the period. There is a provision for an extension at the end of 60 years.The draft suggests that an existing district hospital selected for the PPP-treatment should have at least 750 beds or the number of beds prescribed by the Medical Council of India (MCI).Further, all in-patient beds are to be categorised into “regulated beds” and “market beds”. Out of 750 beds, at least 20 percent of the beds shall be for free patients and for which the treatment shall be provided free of cost. Currently, all beds in general wards of district hospitals are free. The remaining are highly subsidised.The private partner will have to pay the government a share of it gross revenue. The concessionaire has to pay from seven years after the Commercial Operations Date, a share in the Gross Revenue (Revenue Share) as 1 percent for the Gross Revenue in the relevant year. This will increase by 1 percent for every one-year period thereafter, during the concession period, subject to a limit of 20 percent of the gross revenue of such year.To be sure, this proposal is part of government’s gradual shift from healthcare provider to buyer of healthcare services -- especially tertiary care, where healthcare will be provided by the private sector. However, there are some exceptions like All India Institute of Medical Sciences (AIIMS) and other public hospitals.Viability of PPPJan Swasthya Abhiyan (JSA), a healthcare NGO, did a deep dive into the draft Concessionaire Agreement and found several inconsistencies. JSA suggests that the experiments with PPPs have failed in most instances.government may or may not be covering,” JSA said.“And this is after it has been charging Rs 3 lakh per medical student and Rs 8 lakhs for an NRI student. Moreover, for Adani, which has a Rs 24,000 crore investment in that district of Gujarat, this was well within its CSR obligations. Even when within Gujarat the scheme was sought to be expanded to six districts (Tapi, Dahod, Panchamahals, Banaskantha, Bharuch and Amreli) there have been no takers for this,"" JSA added.It also cites examples of world’s biggest experiment in health PPPs in England (Private Finance Initiative) is brought to an abrupt end by the government there due to mounting negative impacts on the public purse and wide scale failure to deliver value for money.""The cost of Sweden’s PPP hospital has doubled in cost to the government and is now known as the most expensive hospital in the world and the PPP hospital in Lesotho was estimated to have cost half the nation’s health budget in 2014 and in 2017, the cost doubled the affordability threshold agreed by the government and World Bank,"" JSA adds.Some concernsAlong with the viability of PPPs and converting public healthcare to profit private entities, there are concerns about what is going to happen to government's reservation policy in admissions and jobs, if these hospitals are privatised."
,0
title,White Label ATMs are driving ATM penetration in India
datetime,2020-01-13 20:02:00+00:00
description,The primary objective of authorizing non-banks to operate WLAs is to enhance the spread of ATMs in semi-urban and rural areas.
content,"Rustom IraniFor India's population of over 1.3 billion, cash still remains the favoured and for many the only means of payment, particularly in semi-urban and rural areas. While debit card issuance increased rapidly in the last few years, the number of ATMs has not increased commensurately, creating a challenging situation for banks and inconveniencing customers. India trails behind other markets when it comes to ATM penetration. India has 18 ATMs per lakh of population, compared to China (63), Brazil (81), Japan (107) & Australia (132). In India, with ATM availability in tier 3, tier 4 locations even lower at approximately five ATMs for every lakh citizens, this problem is aggravated even further.With a view to increase financial inclusion and drive ATM penetration in the country, the RBI had endorsed the launch of White Label ATMs (WLAs) that allow private non-bank companies to institute and operate their own brand of ATMs in the country. Any non-bank entity with a minimum net worth of ₹ 100 crores can apply for WLA licence. The primary objective of authorizing non-banks to operate WLAs was to enhance the spread of ATMs in semi-urban and rural areas, specifically in Tier III to VI areas, where bank-owned ATM network was not growing.WLAs are linked to the National Financial Switch (NFS) of National Payments Corporation of India (NPCI) which means the consumers of any bank can use WLA services seamlessly. WLA Operators manage and operate the ATMs; take care of the infrastructure along with the cash requirement for the ATMs, thus enabling basic banking services. They get paid an interchange fee fixed by the RBI, which is paid by the bank of the consumer who uses their ATM service. They also need to follow stringent security norms specified by RBI as they are regulated by RBI.In effect there are three intrinsic parties who are part of WLA operations: Non-bank entities like Hitachi Payment Services; card networks like RuPay, Visa or Mastercard; and a sponsor bank for cash management and funds settlement. Sponsor banks provide cash and are accountable to settle transactions for these ATMs while the maintenance and servicing of the ATM site and necessary co-ordination with the sponsor bank is the WLA operator’s responsibility.On the consumer front, the WLAs are no different than using ATMs of any other bank. Consumers with debit card of any bank can withdraw cash from such ATMs as well as avail other services such as balance enquiry, pin change etc. Similar as other bank ATMs, number of transactions at WLAs are also free as per RBI guidelines.With the government’s financial inclusion program such as Jhan Dhan Yojana and other Direct Benefit Transfers (DBT), more ATMs are required in rural locations. As consumers receive government subsidies as direct cash transfers in their bank accounts, ATMs are an important touch point that facilitates easy access to cash. In effect, White Label ATMs can provide the much-needed infrastructure thereby complementing various government initiatives.In spite of a variety of efforts, a large part of the rural population still remains underserved. This offers an exclusive prospect for WLAs to scale their operations over the next few years, potentially providing access to millions of more consumers and contributing to the financial inclusion agenda.To aid this, the RBI has taken various measures to propel the growth of WLAs and make them financially viable. It permitted WLAs to take cash from RBI designated currency chests or source cash from any scheduled bank / RRBs as well as allowed WLAs to exhibit advertisements at the ATM site. The RBI has also permitted deployment of cash recycling machines to enable interoperable cash deposit services and banks can issue co-branded ATM cards in association with the authorized WLAs.A growing economy and ever-increasing demand for financial services will put massive pressure on the banking system that will be quite untenable at the existing level of infrastructure. Here, the ecosystem needs to invest in further developing the infrastructure and educating consumers in smaller towns and cities to persuade across-the-board adoption of various payment channels."
,0
title,This is what Kia will showcase at the 2020 Auto Expo
datetime,2020-01-08 16:06:00+00:00
description,The company will launch the Carnival MPV at the Auto Expo.
content,"Kia Motors is set to launch the Carnival MPV on February 5, along with showcasing future products at the upcoming Auto Expo. The Korean carmaker will showcase its upcoming and future products, which are expected to be as follows.The company will launch the Carnival MPV at the Auto Expo. It will be placed as a premium offering over the Toyota Innova Crysta and will be equipped with electric sliding rear doors, panoramic sunroof, a touchscreen infotainment system, dual-zone climate control, and rear entertainment screens. It will be powered by a 2.2-litre diesel motor making 202 PS of maximum power and 440 Nm of peak torque. It could be offered with either a 6-speed manual or an 8-speed automatic gearbox, with a price range between Rs 27 lakh and Rs 36 lakh (ex-showroom).Kia is also expected to unveil its latest offering in the sub-4-metre SUV segment, which is currently named the QYI. It should borrow its underpinnings and powertrain options from the Hyundai Venue and could have a base price of Rs 6.5 lakh (ex-showroom)."
,0
title,"Looking to snap up Integrated Vaccine Complex, Bharat Biotech is on a steady growth path"
datetime,2020-01-09 20:26:00+00:00
description,Bharat Biotech was founded in 1994 by yeast molecular biologist Krishna Ella and his wife Suchitra Ella.
content,"NoneTo be sure these are too early days. The government is still working on modalities of revival plan including a proposal to write-off debt to the tune of Rs 300 crore, before IVC is handed over to any strategic partner.Still there is no clarity whether the government is looking for an outright sale of IVC or retain a significant minority interest in HLL Biotech Limited (HBL).""The Union Cabinet will have to approve the plan, following which the expression of interest has to be made. All this would take at least a year,"" a person privy to the information said.Though Bharat Biotech is the frontrunner, other companies are also expected to be in the fray.NoneNotwithstanding the messy state of affairs at IVC, the assured offtake of 75 percent of production by the government for its Universal Immunization Programme, is what draws Bharat Biotech towards it. In India government is the buyer of vaccines.NoneCreating a vaccine empireBharat Biotech was founded in 1994, by yeast molecular biologist Krishna Ella and his wife Suchitra Ella. The company came into the limelight when it launched Revac-B, a recombinant Hepatitis-B vaccine, in October 1998. Priced at $1, it was the cheapest Hepatitis-B vaccine in the world at that time. The company later launched oral polio vaccine (OPV).The two vaccines, prequalified by World Health Organisation (WHO) helped the company survive and reinvest in research and development for developing new vaccines. Ellas also took loans, grants and sold shares to pump more than Rs 1000 crore into research.The result of those efforts were launch of Rotavirus Vaccine (RV) against childhood diarrhoea, Typhoid Conjugate Vaccine (TCV), Japanese Encephalitis Vaccine, Influenza vaccine and a five-in-one Pentavalent vaccine. The company is also developing inactivated polio vaccine (IPV), as the OPV will be phased out globally by 2023.Currently along with OPV, Bharat Biotech’s Rotavirus and Typhoid vaccines are WHO prequalified, making it eligible for supplies to UN agencies and participate in public tenders in developing world.Bharat Biotech, like other Indian vaccine companies, relies on government for its supplies. Bharat Biotech gets almost half of its sales from Indian government. Given the pricing pressure and delayed payments, the company is also looking at the private market. The company had tied-up with Abbott India to market four of its vaccines under the latter's label.And, the efforts are bearing fruit.Bharat Biotech ended FY19 with revenues of Rs 774.3 crore, with a profit after tax of Rs 133.3 crore. The operating profit margin stood at 28.7 percent, with negligible debt.Interestingly for Bharat Biotech, its newer generation vaccines have started to gain traction.The TCV contributed to 57 percent of the company's revenues during FY19, as against 27 percent FY18. However it is the Rotavirus Vaccine, that’s holding the key for its future growth with supply contracts from both the Indian government as well as UNICEF.With healthy cash flows, Bharat Biotech is now focusing on inorganic expansion.The company acquired Chiron from GlaxoSmithKline Asia in February 2019. Chiron is a WHO pre-qualified manufacturer of rabies vaccines with a manufacturing plant in Ankleshwar, Gujarat, eligible for supplies to UN agencies and has product registrations in more than 20 countries.Bharat Biotech paid Rs 68 crore for the acquisition. The company has infused around Rs 60 crore into Chiron during FY2020 to revive production, and it plans an additional Rs.60 crore investment to enhance the Chiron’s facility in FY21. The entire investment will be made through internal accruals.""Bharat Biotech performance to remain strong over the next two fiscals, supported by wider usage of RV across the country and ramp up in supplies to UNICEF, in addition to commencement of TCV supplies to the UNICEF. Order visibility for OPV under longterm supply arrangement (LTA) with UNICEF till its cessation (expected in FY2023) is also expected to support revenues,"" said rating agency ICRA in its report in August.Bharat Biotech is occasionally in news for an IPO or raising private equity to give exit to ICICI Venture, International Finance Corp, the investment arm of the World Bank, and Subhkam Ventures have invested in Bharat Biotech a decade back."
,0
title,RBI wants to punish weaker banks that are perennially sick. But how far can it go?
datetime,2020-01-08 14:40:00+00:00
description,"While ‘auctioning’ a distressed bank is a bit of a stretch, RBI could very well consider playing the role of a matchmaker to merge weak banks with stronger ones."
content,"NoneUnder PCA, banks are temporarily put under closer scrutiny by the regulator. Subsequently, targets are given to these entities to improve their financial health on critical parameters in a time-bound manner, mainly on capital adequacy and bad assets resolution.Currently, there are six banks under PCA. These are the Central Bank of India, UCO Bank, Indian Overseas Bank, United Bank of India, IDBI Bank and Lakshmi Vilas Bank. Of these, Lakshmi Vilas is the only private bank, while IDBI is owned by the Life Insurance Corporation of India (LIC).A senior banking industry official, who requested anonymity, told this writer that RBI has no such plan to ‘auction’ private banks. ""An authorised entity, under certain circumstances, can auction the assets of a distressed company. But, how a company/bank itself can be auctioned? These are also governed by concerned Acts,"" the official said.Clampdown on co-operative banksThe RBI got a shocker last year when a major scam broke out at Punjab and Maharashtra Co-operative Bank (PMC), one of the biggest banks in the country’s co-operative sector.The bank hid details of its loans from the RBI for a long time. Out of its total loan book of Rs 8,383 crore, as on 31 March 2019, about 70 percent was given to one real estate firm, HDIL.The crisis is yet to be resolved. The RBI superseded the board of PMC bank in September and the process to recover money from HDIL is still an ongoing affair.PMC was not the first co-operative bank that failed and there have been several cases in the past. But, the regulator let the sector thrive with light regulations.Early this week, the RBI overhauled the rules for co-operative banks introducing a revised Supervisory Action Framework (SAF) under which an urban co-operative bank (UCB) will come under SAF if the net non-performing assets (NPAs) cross 6 percent of the total loans.SAF is the equivalent of PCA for commercial banks. Depending on the financial health of the bank, RBI can impose further restrictions on lending and deposit-taking operations of the concerned bank.The SAF comes into effect even if the bank incurs losses for a long period.Forced mergers on the cards?While ‘auctioning’ a distressed bank is a bit of a stretch, RBI could very well consider playing the role of a matchmaker to merge weak banks with stronger ones.There are several instances when RBI has done ‘forced mergers’ on account of weak financial health or financial irregularities in target entities. The idea is to protect depositors’ money in the event of the bank's total collapse.In 2004, the erstwhile Global Trust Bank was merged with Oriental Bank of Commerce (OBC). In 2006, erstwhile United Western Bank merged with IDBI and in 2010, Bank of Rajasthan merged with ICICI Bank.The poor financial health of these targeted entities was rumoured as the reason. While these are some of the large cases of mergers on account of financial distress, a number of mergers have happened among smaller banks where promoters found synergy, with no force by the regulator.In the cases of commercial banks under PCA and large UCBs under SAF too, there is a possibility that the regulator will look at merger options, according to senior bankers."
,0
title,BMC approves Rs 3-4cr to buy 23 new luxury cars for senior members
datetime,2020-01-13 13:25:00+00:00
description,The new cars will be given to BMC’s committee chairmen and leaders of Opposition.
content,"In a meeting held recently, group leaders of the Brihanmumbai Municipal Corporation (BMC) have unanimously decided to sanction funds for 23 new luxury cars for its senior members.As per the proposal that is awaiting a nod from the Standing Committee of the civic body, the new cars will be given to BMC’s committee chairmen and leaders of Opposition.All leaders and chairmen of committees of the civic body are assigned a chauffeur-driven car. The tabled proposal mentions that the cars being used by corporators at the moment are more than 10 years old and have exhausted their kilometre limits. As a result, there are machinery breakdowns every other day.NoneSpeaking about the development, Ravi Raja, the Leader of Opposition in the civic body, said: “I have been stuck in traffic due to a car break down at least three to four times. I have even got late for BMC meetings because of this and forced to take taxis to reach office. The cars are old and do not work properly.”The LoP further said: “The old cars will be scrapped. If they are still usable, they will be transferred to other departments.”Once the standing committee’s approval is in, 23 Toyota Innovas will reportedly be purchased. Prior to this, the civic body leaders were using Mahindra Scorpios.Interestingly, while the top leaders of BMC are batting for new cars, Mumbai Mayor Kishori Pednekar denounced the official vehicle assigned to her by the corporation. Refusing to accept a second car (for her family), she made headlines by asking the civic body to donate the amount to the Mayor’s fund instead."
,0
title,"BSVI-compliant Suzuki Access 125 launched at Rs 64,800"
datetime,2020-01-07 16:34:00+00:00
description,The Access 125 is offered in two variants including standard and Special Edition.
content,"Suzuki has officially announced the price list of the BSVI-compliant Access 125 in India after its unveiling in December last year. The Japanese bikemaker has made subtle updates to the scooter apart from giving it a BSVI engine.The Access 125 is offered in two variants including standard and Special Edition. The Special Edition gets aesthetic upgrades such as circular rearview mirrors in a chrome finish, tan brown seat, brown interior panels and special edition logo on the side panels. It also gets a USB charging socket along with standard alloy wheels.Suzuki has equipped the scooter with a BSVI-compliant 124cc single-cylinder fuel-injected engine which makes 8.7 PS of maximum power and 10 Nm of peak torque. Though the maximum power figure remains unchanged, the fuel-injected scooter makes 0.2 Nm of peak torque less than its carburetted counterpart.Speaking on the development, Mr Koichiro Hirao, Managing Director, Suzuki Motorcycle India said, “We have entered a new era of Suzuki Motorcycle India with the launch of our first BS-6 compliant product, the All-New Suzuki Access 125. We believe that with the launch of All-New Suzuki Access 125 BS-6 complaint version, we will continue to meet and exceed our customers' expectations.”"
,0
title,Strong bullish bias to continue; bet on these 3 stocks with 4-18% upside
datetime,2020-01-12 08:50:00+00:00
description,"Once Nifty surpasses 12,300 resistance zones, it can march towards 12,500 and subsequently towards 12,600 levels which are near the rising trend line and upper band of Bollinger Band"
content,"Shabbir KayyumiMarket witnessed high volatility last week though it hit a new high on January 10. Although the index has formed a bullish body candlestick pattern with big lower shadow on the weekly timeframe, selling pressure near the previous high (12,300) cannot be ruled out.The rising histogram on MACD indicator and signal line trading above 0-line with bullish crossover is also supportive of the current bullish structure on the index. Nifty is continuously trading higher above all popular moving averages (20/50/100/200) DMA indicating strong bullish bias to continue further. At the same time 5 week DMA is standing near 12,190 levels and a decisive close below it will be an early sign of trend reversal.On the other hand, once Nifty surpasses 12,300 resistance zones, it can march towards 12,500 and subsequently towards 12,600 levels which are near the rising trend line and upper band of Bollinger Band.A lot of activity in FNO segment is seen, whereas the highest Open Interest (OI) in PUT is around 12,000 strikes and maximum Open Interest (OI) in CALL is around 12,500 levels suggesting trading range for the month is 11,800 and 12,500 marks.Bank Nifty gave a sharp correction in the last week; buy managed to gave bounce back in the second half of the week. Banking index is trading near 5 DMA weekly, which is a caution sign and any decisive close below 31,800 will lead to some sell-off.Trade RecommendationNoneThe stock has broken the yearly long downward trend line and has now retested the same with the RSI pulling back to neutral zones, giving us a reason for a risk-reward favorable entry.The momentum indicator MACD has crossed the signal line indicating the start of a long term trend. The momentum indicator Weekly RSI is also above its key Rs 60 marks indicating momentum on its side. We recommend a buy around Rs 142 with a stop-loss of Rs 132 and target of Rs 168.NoneThe momentum indicator MACD has crossed the signal line indicating a start of a trend. The RSI too is above its key 50 mark indicating positive divergence on its side. The stock is breaking out of a Cup & Handle price pattern with the weekly candle of bullish engulfing, one along with the formation of double bottom, all indicating bullishness going forward.A decisive close above crucial resistance of the 20 SMA has been recently pushed prices upside. We recommend a buy in M&M around Rs 538 with a stop loss of Rs 519 for a target of Rs 565.NoneThis stock has taken the support of its lower band of a falling channel. It has been trading inside this pattern for many days. Moreover, bullish crossover in MACD also suggests a positive trend for the time being.On the daily chart, the stock has given a breakout of its falling wedge pattern which suggests a robust upside movement in the counter. Based on the above technical structure, one can take a long position in the stock around Rs 1,945 with the stop loss of Rs 1,915 for the target of Rs 2,040.(The author is Head of Technical Research at Narnolia Financial Advisors Ltd.)"
,0
title,The man behind the sky-rocketing value of BCCI broadcast rights
datetime,2020-01-13 14:02:00+00:00
description,"His audacious bid of Rs 2,775 crore in the March afternoon in 2006 will go down in history as the reason behind the stupendous rise in value of BCCI's broadcast rights."
content,"It won't be an exaggeration to call Harish Thawani a 'maverick'. Having managed to outbid heavyweights like ESPN-Star, Sony and Zee in the fierce battle for rights to telecast matches of the Indian cricket team on home soil more than a decade ago, gut-feeling surely must have prevailed over business sense.His audacious bid of Rs 2,775 crore in the March afternoon in 2006 will go down in history as the reason behind the stupendous rise in value of BCCI's broadcast rights.From then on, aggressive bids by broadcasters have ensured that the BCCI always gets to hawk maximum moolah.In 2020, Thawani is not remotely associated with sports broadcasting. The former Chairman/CEO of Neo Sports and at present, founder of The Indus Club, an exclusive club for the rich and famous, has in the past decade seen established entities like Star and Sony dominate a genre in which he used to call the shots.His firm Nimbus Communications, once primed for an IPO, went bust due to factors ranging from impact of recession to souring of ties with BCCI mandarins.Now watching from the sidelines, Thawani does not believe that digital platforms will trample the traditional TV viewing mode.NoneNoneNeo's fall coincided with Star upping its game. Starting with the acquisition of BCCI rights in 2012 and then buying out Walt Disney's stake in the erstwhile ESPN-Star JV, the Uday Shankar-led Star India strutted its financial might to help kickstart a sporting revolution in the country.When asked about Star's deep-pocketed investments and their approach, Thawani points that he would have had taken a different approach.""Uday has actually done an incredible job of furthering their sports business. The only two missteps they may have taken (and who doesn’t) was overpay for niche sports like badminton and let go of their first option for renewal of Australian and English cricket rights, which allowed Sony to get back in the game,"" he said.Apart from cricket, Thawani also tried to inject glamour into hockey by launching World Series Hockey with much fanfare in 2012. But it failed to make an impact and died a quick death due to factionalism in the game's governing body.According to Thawani, poor governance, inadequate infrastructure and a disproportionate sense of own importance on the part of sports federations are the reasons behind the lack of proper utilisation of commercial avenues by non-cricket bodies.So, what does he think about the 'Khelo India' movement?Thawani feels the government must walk the talk in this context.""Slogans don't make a sporting nation. Participation does and that requires vision, investments in infrastructure and dedicated execution,"" he said.Industry observers were once in awe of Neo's rise to the top. The slide was equally dramatic.Where did he go wrong?""Having achieved the No.1 sports network slot by all-India full year ratings within two years of launch, we should have pressed ahead with more investments instead of consolidating. Also, we could have managed the politics of sports better,"" Thawani rued.His current venture, The Indus Club, located at One BKC in Mumbai, is keeping him busy nowadays and he is making expansion plans.""The Indus Club is at the confluence of business leadership, sports, entertainment and culture. I am focussing on expanding the brand to Bengaluru and NCR this year,"" he said.So, does he still harbour ambitions of returning to his old stomping ground?""Don’t have immediate plans but anything can happen. Many sportsmen come back after retirement! Never say never,"" he signed off."
,0
title,Mishra Dhatu Nigam share price rises 3% on ISRO's order for Gaganyaan
datetime,2020-01-07 11:20:00+00:00
description,"MIDHANI and ISRO have been working together over four decades and have developed critical input materials used in cryogenic engine, rocket motor casing, propellant tanks, etc."
content,"NoneThe titanium alloys manufacturer said it had dispatched its first consignment of ultra high strength steel for ignitor box and cobalt alloy for throat sitting rings for indigenous manned mission of Indian Space Research Organisation (ISRO) 'Gaganyaan' which will carry 'Vyomanauts' to space.MIDHANI, the major supplier of superalloys in India, has indigenously developed and supplied various special metals and alloys required for ISRO space programmes from its first mission and continue to support all the missions.In addition to above materials, MIDHANI said it would also supply titanium alloy materials for Gaganyaan's GSLV-Mark-III rocket liquid engine thrusters, nozzle, gas bottles, cryogenic upper stage components.MIDHANI and ISRO have been working together over four decades and have developed critical input materials used in the cryogenic engine, rocket motor casing, propellant tanks, etc.Company is in the process of establishing manufacturing facilities for carbon-fibre & 3D metal powder, Mishra Dhatu said.""An aluminium alloy plant in a joint venture with NALCO at Nellore being set up under 'Make in India' initiative as a joint venture company 'Utkarsha Aluminium Dhatu Nigam Limited' would manufacture high-end aluminium alloy product such as sheets, plates, extrusions and forgings for strategic & commercial sectors,"" it added."
,0
title,Cup and handle pattern in M&M suggest buying opportunity
datetime,2020-01-11 12:35:00+00:00
description,"Target as per Cup & Handle pattern is calculated by adding height of Cup to neckline which comes to Rs 575, however one can book profits near previous swing high which is around Rs 570."
content,"Shabbir KayyumiThe Cup & Handle (C&H) pattern is believed to be one of the most reliable and popular patterns among traders. In technical analysis, a C&H pattern describes a specific chart formation that projects a bearish-to-bullish trend reversal. A C&H reversal pattern forms after a downtrend and its completion marks a trend reversal to an uptrend.In the standard C&H pattern, we connect the high after Cup with the high created after the handle. A trend line is drawn by connecting these highest points of the two peaks, which is called as “Neckline"". This trend line is the most important component of the pattern.Why Buy Mahindra & Mahindra (M&M)?NoneNoneBuy Signal:4. Decent volume participation while pattern breakout is also giving additional confirmation.Profit Booking:Target as per C&H pattern is calculated by adding the height of Cup to the neckline which comes to Rs 575, however one can book profits near previous swing high which is around Rs 570.Stop Loss:Entire bullish view negates on breaching of Handle on a closing basis and one should exit from a long position. In the case of M&M, it is placed around Rs 520 levels.Conclusion:We recommend buying M&M around Rs 542 and lower towards Rs 540 levels with a stop loss of Rs 520 for higher targets of Rs 575 as indicated in the above chart. The author is Head of Technical Research at Narnolia Financial Advisors."
,0
title,Osmanabad administration seeks GI tag for region’s 'lifesaver' goats
datetime,2020-01-09 13:59:00+00:00
description,"Unfavourable weather conditions made cultivation unprofitable, forcing many to turn to goat rearing as their main occupation"
content,"NoneFarmer suicides in these regions of Maharashtra are particularly high as they face frequent droughts. Unfavourable weather conditions made cultivation unprofitable, forcing many to turn to goat rearing as their main occupation.The hardy breed has helped families, especially women and landless farmers, tide through tough times as they are disease resistant, grow quickly, adapt with all types of rearing systems, possesses a good reproductive capacity and milk production, the report stated."
,0
title,Cash Market | A breakout from a falling trend line in CreditAccess Grameen
datetime,2020-01-13 08:30:00+00:00
description,CreditAccess Grameen has formed a bullish piercing pattern in on the weekly chart and on the daily time frame. We see a close above the falling trend line
content,
,0
title,JK Tyre plan to slash 50% of debt by 2023: CFO Sanjeev Aggarwal
datetime,2020-01-07 12:12:00+00:00
description,The company is holding hopes on the potential increase in exports and replacement market to de-risk its business 
content,"NoneThe paper spoke to company CFO Sanjeev Aggarwal who stated the company was pare its Rs 5,000-crore debt down by more than half in the coming three years with a series of cost-cutting initiatives and expected improvement in capacity utilisation.India’s largest commercial vehicle (CV) tyre maker has battled crippling slowdown in the domestic auto sector and shifted focus to push on the replacement and export markets to de-risk from the situation, it added.As per Aggarwal, the company expects double-digit growth in both businesses to continue. JK Tyre exports to 100 countries and is attempting to break into eastern and southern Europe and deeper into Africa.The replacement market grew by 12 percent in 2019 while the overseas market expanded by 40 percent, he added. Aggarwal said, over the past three quarters, the replacement market share increased from 65 percent to 70 percent while revenues from exports jumped from 11 percent to 16 percent."
,0
title,Aarti Industries share price slips 4% after I-T searches
datetime,2020-01-10 13:50:00+00:00
description,The reason behind the searches wasn't immediately known.
content,"NoneNoneThe Mumbai headquartered company has 16 manufacturing units, including Vapi, Tarapur, Dahej and Silvasa, spread along the western coast of India.The reason for searches could not be immediately ascertained.At 1335 hours, Aarti Industries was quoting at Rs 880.65, down Rs 39, or 4.24 percent, on the BSE.The share touched its 52-week high of Rs 949.50 on May 28, 2019 and 52-week low of Rs 650.78 on February 20, 2019."
,0
title,Here's how Triumph has updated the 2020 Street Triple S
datetime,2020-01-10 12:29:00+00:00
description,"The motorcycle gets a smaller, 660cc inline-three-cylinder motor which makes 47.6PS of maximum power and 60Nm of peak torque."
